"id","name","geom","nametr"
61,"Джаз-Кечуу","0101000020E6100000098D60E3FA4C5240BBD639611DAB4440","Djaz-Keçuu"
62,"Ярыкташ","0101000020E61000003DB9A640E6035240D62EB7C546E94440","Yarıktaş"
63,"Кызарт","0101000020E6100000154152FAF80452404ADEEF0687DA4440","Kızart"
64,"Токбаш","0101000020E6100000142F055AF007524082BFA959B1E14440","Tokbaş"
65,"Турдюк","0101000020E61000001766A19D53055240692332079CE14440","Turdyuk"
66,"Алга","0101000020E61000004C4D277E310352406C617193ACD64440","Alga"
67,"Карасу","0101000020E61000001E1032DA74035240D1A7FA3A15D84440","Karasu"
68,"Джузумжан","0101000020E6100000F6FE507AF005524052A4B1ACEAD54440","Djuzumjan"
69,"Кызыл-Туу","0101000020E61000000762D9CCA10152407F4FAC53E5D64440","Kızıl-Tuu"
70,"Алтыкарагай","0101000020E6100000EBC31FEA630452408285DDC199D24440","Altıkaragay"
71,"Кара-Жыгач","0101000020E61000004F80176C5905524093382BA226CF4440","Kara-Jıgaç"
72,"Чат","0101000020E610000086B58C2FB5035240C8618B38F8DE4440","Çat"
73,"Актеё","0101000020E6100000DB8C2ECA470452408D30A072A7D54440","Akteyo"
74,"Шина","0101000020E61000003A4668BA8D0A52406A02FB9E47C74440","Şina"
75,"Тегене","0101000020E6100000552D8E6F940C524066A8E56267C24440","Tegene"
76,"Аккала","0101000020E61000004D2146BE810F5240F7692629FAC34440","Akkala"
77,"Аркыт","0101000020E6100000BC5983F755FD51406C938AC6DAE64440","Arkıt"
78,"Ит-Агар","0101000020E610000069AF99D76CF7514037667EDA4DD14440","İt-Agar"
79,"Ак-Талаа","0101000020E6100000FF756EDA0C565240B5CEAE319E9A4440","Ak-Talaa"
80,"Жерге-Тал","0101000020E610000071A312E8DD995240BF45274BAD904440","Jerge-Tal"
81,"Орнок","0101000020E61000008E79782ABBFA5240AABFB91A34C44440","Ornok"
82,"Уюрме","0101000020E6100000B58F70B529105340D4F19881CA9B4440","Uyurme"
83,"Озгерюш","0101000020E61000008FDA69100B0D534044238E2BE49A4440","Ozgeryuş"
84,"Кара-Кече уголь","0101000020E6100000962941DADAB25240744B06DBE3DC4440","Kara-Keçe ugolь"
85,"Сары-Булак","0101000020E61000008D80650083F052409F37BAEFBDFB4440","Sarı-Bulak"
86,"Исмаил","0101000020E61000005A09826CFE965240B72000DD3C654540","İsmail"
87,"Первомайское","0101000020E610000085CC3A88C29852405004CCD7C0664540","Pervomayskoe"
88,"Кызыл-Туу","0101000020E61000005E08837C1A98524056B032BF3F674540","Kızıl-Tuu"
89,"Кызыл-Туу","0101000020E610000079E6E5B0FB83524053F5E10FF5704540","Kızıl-Tuu"
90,"Белек","0101000020E6100000A5C5747C0F945240EA961DE21F664540","Belek"
91,"Жыламыш","0101000020E610000040016FDCBD945240B9F4D48FF2604540","Jılamış"
92,"Заря","0101000020E6100000BAAAA22E088852409B58E02BBA6F4540","Zarya"
93,"Ак-Башат","0101000020E610000073FD16F865835240E3B2C00DE7574540","Ak-Başat"
94,"Сары-Булак","0101000020E6100000EDE9341C607652408BB102322A574540","Sarı-Bulak"
95,"Бексе-Джол","0101000020E6100000912BF52C08795240F3D94B64305B4540","Bekse-Djol"
96,"Кайырма","0101000020E61000007D152A49E87852406A1DB00683584540","Kayırma"
97,"Монолдор","0101000020E6100000AB0F7FA88F78524065BE28E6C5544540","Monoldor"
98,"Бекитай","0101000020E610000083BF5FCC16795240DB2AD20EC95E4540","Bekitay"
99,"Кайырма","0101000020E61000005808066B77D952400B3C9C65BB584540","Kayırma"
100,"Бообек","0101000020E6100000DFBCDD37E3E35240AEDA90DA1F694540","Boobek"
101,"Самансур","0101000020E6100000FB5D3354A0E05240C8E0720690634540","Samansur"
102,"Джаны-Кюч","0101000020E6100000F1564C5B92E85240321D3A3DEF884440","Djanı-Kyuç"
103,"Туура-Суу","0101000020E61000007EF89E36CF3F53403349D16F04084540","Tuura-Suu"
104,"Джер-Уй","0101000020E6100000A0466B56C73653406B5FE57569094540","Djer-Uy"
105,"Кыргыз-Ата","0101000020E610000035DDA117A42B5240977FE321421A4440","Kırgız-Ata"
106,"Иссык-Ата","0101000020E61000008EE2C1BB01BA5240931EE10F9A4C4540","İssık-Ata"
107,"Кулук-Добо","0101000020E6100000219221C756F251408A8CB38E4FC44440","Kuluk-Dobo"
108,"Госплодопитомник","0101000020E61000001A16A3AEB5C55240E2E7BF07AF674540","Gosplodopitomnik"
109,"Жетиген","0101000020E610000015DE8A694BC55240188FF74FDC5E4540","Jetigen"
110,"имени Тельмана","0101000020E610000038FCC97358C4524047C5A464DE5C4540","imeni Telьmana"
111,"Прохладное","0101000020E6100000A9FB00A436AB524095B54DF1B85B4540","Prohladnoe"
112,"Кабак","0101000020E61000007CF376DF0C8A5340141B3DC8FC3E4540","Kabak"
113,"Ичке-Суу","0101000020E61000005DC6A8C6A69B5340F6741A0EF0634540","İçke-Suu"
114,"Шаты","0101000020E6100000F226BF45A7985340F7F6F8CE79644540","Şatı"
115,"Кара-Шаар","0101000020E61000005BB56B425A16534042870A1F5B294540","Kara-Şaar"
116,"Виноградное","0101000020E610000014A39D899FDA5240973F3AD09E664540","Vinogradnoe"
117,"Ай-Кол","0101000020E610000030A182C38B69514000ADF9F197E64340","Ay-Kol"
118,"Ак-Булак","0101000020E61000009B087657D1615140E08B8A9356E64340","Ak-Bulak"
119,"Суу-Башы","0101000020E61000008313D1AFAD5851401CA6C7009AEE4340","Suu-Başı"
120,"Дикау","0101000020E610000012ABF534965751405A4F08782DD94340","Dikau"
121,"Маданият","0101000020E61000002BFBAE087E7151408F52094FE8EC4340","Madaniyat"
122,"Джаны-Турмуш","0101000020E6100000892BC2A8FF7A51405F645D3700E64340","Djanı-Turmuş"
123,"Алга","0101000020E61000007CE3B55CC75751403F863364E1FB4340","Alga"
124,"Булак-Башы","0101000020E61000001A44B5D235AF51405FA39BB3F4ED4340","Bulak-Başı"
125,"Первое Мая","0101000020E6100000E0E297B06C7D5140938C9C853DFE4340","Pervoe Maya"
126,"Куйгумент","0101000020E6100000D4E242D433D85140EDF9F59E25B34440","Kuygument"
127,"Орто-Токой","0101000020E610000011F0B5B1A3DB5140EF8E8CD5E6AF4440","Orto-Tokoy"
128,"им. Калинина","0101000020E6100000BD2C376277E851408A75AA7CCFB14440","im. Kalinina"
129,"Асылбаш","0101000020E6100000C115F5EEB48C5240F2B22616F8614540","Asılbaş"
130,"Караке","0101000020E61000007D2C335BE82A524044334FAE291E4440","Karake"
131,"Караке","0101000020E6100000E51C86A0342A5240C993FF24991F4440","Karake"
132,"Кызыл","0101000020E610000081DC346CCA2852402B6794D343274440","Kızıl"
133,"Лесхоз","0101000020E610000089230F44162B52408E00135DBC1E4440","Leshoz"
134,"Орто-Арык","0101000020E6100000E8A38CB8806B5240E6E5B0FB8E604540","Orto-Arık"
135,"Заря","0101000020E61000005B1833D307875240DAB16C414A6F4540","Zarya"
136,"Кара-Булак","0101000020E6100000C868D3C7323E5240D913138A63874440","Kara-Bulak"
137,"Акчалуу","0101000020E61000004AAF720D583F5240D19C50E3398B4440","Akçaluu"
138,"Акчалуу","0101000020E61000009F99BBF14943524084E7EFEF7D934440","Akçaluu"
139,"Акчалуу","0101000020E6100000D7602BB2E7415240A15687927F934440","Akçaluu"
140,"Алмалуу-Булак","0101000020E61000008BA71E69F040524081A7DAB80F914440","Almaluu-Bulak"
141,"Кедей-Топоз","0101000020E610000097827F5B414052401C678984A58D4440","Kedey-Topoz"
142,"Койташ","0101000020E61000000AC84DC3A63E5240B1D93631C9894440","Koytaş"
143,"Соку-Таш","0101000020E6100000BD4BF3D86041524034DB70B3D38C4440","Soku-Taş"
144,"Джаны-Джол","0101000020E61000002541B8028A3A5240829E1738EAF04440","Djanı-Djol"
145,"Школа-Интернат","0101000020E6100000E8B6E97445CF5240A3B5FD86E4634540","Şkola-İnternat"
146,"Карагул","0101000020E6100000B30A9B01AED95240404B57B08D514540","Karagul"
147,"Ударник","0101000020E6100000E5F3E56011E952409703988D29604540","Udarnik"
148,"Джаны-Джол","0101000020E6100000DB368C82E0FC524072C8618B38634540","Djanı-Djol"
149,"Кызыл-Байрак","0101000020E61000008FAF986C17025340C1C41F459D5B4540","Kızıl-Bayrak"
150,"Төрт-Күл","0101000020E6100000C2B34EA69B005340DC80CF0F235A4540","Tört-Kül"
151,"Кош-Кашат","0101000020E6100000DCBF0D8C17D85240163BD0F9DF574540","Koş-Kaşat"
152,"имени Гагарина","0101000020E6100000957EC2D9ADB952403136BE405A6C4540","imeni Gagarina"
153,"Ак-Кудук","0101000020E6100000F8E92E3FA6B552405AF624B0397C4540","Ak-Kuduk"
154,"Хун Чи","0101000020E610000007B30930ACB75240858F2D701E7D4540","Hun Çi"
155,"Хун Чи","0101000020E61000007752BA4F69B95240C6FDA25FB67A4540","Hun Çi"
156,"Паскы-Арык","0101000020E61000008572ECEA9FA25140CD7E38A341FE4340","Paskı-Arık"
157,"Кара-Суу","0101000020E61000006E7E0DD21DA5534084F81B48725D4540","Kara-Suu"
158,"Чон-Бет","0101000020E610000081E84999D4B5534029C302A95E5E4540","Çon-Bet"
159,"Беш Булак","0101000020E61000005686CCF0FA5F51405BBB48FCE5F04340","Beş Bulak"
160,"Кара-Чагат","0101000020E610000026F103A1066051405292BFC5D4F14340","Kara-Çagat"
161,"Учкун","0101000020E6100000783183E7949C5240ECDB4944F8824540","Uçkun"
162,"Тёрт-Кель","0101000020E61000000CC803360C975240B61A6DB0CB834540","Tyort-Kelь"
163,"Кернивоз","0101000020E6100000516452E861A15240A99B30067B824540","Kernivoz"
164,"Арал Дальний","0101000020E6100000523DE30C0F905240B6AADB8FCA734540","Aral Dalьniy"
165,"Национальное","0101000020E610000059EA0F832F925240CC310F4F65784540","Natsionalьnoe"
166,"им. Панфилова","0101000020E6100000410BAE5E6A925240A0FF1EBC767A4540","im. Panfilova"
167,"Тюз","0101000020E6100000F8808AF4EC93524078639C1AC37C4540","Tyuz"
168,"Западное","0101000020E61000009C9B80704F955240A72B8EB9218D4540","Zapadnoe"
169,"Заря","0101000020E6100000BB8C518DCD915240F6FBB440718E4540","Zarya"
170,"Зелёное","0101000020E6100000FA3F2C4000975240AA2116D632924540","Zelyonoe"
171,"Майское","0101000020E6100000DE57E542658F5240C4B0C398F48C4540","Mayskoe"
172,"Мирный","0101000020E6100000CEAED6E4848F52408793EAF1318F4540","Mirnıy"
173,"Лубяное","0101000020E610000075B570B43E9D524020FD4003FB8F4540","Lubyanoe"
174,"Талтак","0101000020E6100000D6598869BA995240D2AF085971934540","Taltak"
175,"Мирное","0101000020E610000056F146E69197524093A57B421B954540","Mirnoe"
176,"Северное","0101000020E61000006D606177F09552400E19EA0B7C944540","Severnoe"
177,"Степное","0101000020E61000002D077AA86D99524045E746A2E1964540","Stepnoe"
178,"Ак-Кашат","0101000020E610000095038761D18952405ED1521E82894540","Ak-Kaşat"
179,"Ак-Сеок","0101000020E6100000EA526D814E885240AAC8320E3F814540","Ak-Seok"
180,"Кара-Суу","0101000020E6100000DE3422BDCD7A524020F8CE1E1E864540","Kara-Suu"
181,"Ак-Сай","0101000020E61000005A63D009A135534056A3B2BC06114540","Ak-Say"
182,"Кок-Сай","0101000020E6100000ADEA9BEAFF3353400622D5C10B0A4540","Kok-Say"
183,"Кызыл-Тебе","0101000020E6100000657506A117345340F3C418FD0D094540","Kızıl-Tebe"
184,"Шевченко","0101000020E610000068B7F182E3B552409FA40A90B2644540","Şevçenko"
185,"Экинчи Беш Жылдык","0101000020E6100000975E51007BA75240F651578858824540","Ekinçi Beş Jıldık"
186,"имени Кирова","0101000020E6100000A9FF07B3E46852406531564046724540","imeni Kirova"
187,"Южное","0101000020E61000006AABED81B1975240B5A7E49CD8724540","Yujnoe"
188,"Эки-Нарын","0101000020E610000037925F9AFD1B5340447E479E35C24440","Eki-Narın"
189,"Бейшеке","0101000020E6100000B7EF517F3DEA5140C71D2565414C4540","Beyşeke"
190,"Джийде","0101000020E610000013A749DF5AE5514023B6604E755C4540","Djiyde"
191,"Уч-Булак","0101000020E61000004934DCDB88E8514072642F25DC4C4540","Uç-Bulak"
192,"Джаны-Арык","0101000020E61000000DA1EF13AC1252403E5354A291864440","Djanı-Arık"
193,"Джениш","0101000020E6100000B97251885B10524064B37E8EEA824440","Djeniş"
194,"Кичи-Бюргёндю","0101000020E6100000882760E0DE115240B933130CE7834440","Kiçi-Byurgyondyu"
195,"Ууружар","0101000020E61000008124ECDB491252407CF31B261A864440","Uurujar"
196,"FixMe","0101000020E6100000D55E44DB311E5240BDAD4F94DF8B4440","FixMe"
197,"Кара-Булак","0101000020E61000006748707E1E2552406A0F20E80D8E4440","Kara-Bulak"
198,NULL,"0101000020E6100000E40F069EFB2052408910B28751874440",NULL
199,NULL,"0101000020E610000065EDA5DFF42352404E19EE128B874440",NULL
200,"Бобуй","0101000020E61000008DE612584A20524027005A4E9D804440","Bobuy"
201,"Кагазды","0101000020E61000007B606CC68E255240BDDF0D0E9B814440","Kagazdı"
202,"Токтосун","0101000020E6100000675CDD569F235240C160EDDE40834440","Toktosun"
203,"Джаны-Абад","0101000020E6100000FA1A930F0B265240ED6305BF0D794440","Djanı-Abad"
204,"Дукур","0101000020E6100000A87F5A562B24524003B91F4B7A784440","Dukur"
205,"Дёш","0101000020E61000006D7EB218AB28524019575C1C95794440","Dyoş"
206,"Чек","0101000020E6100000D8A08A76702552401A7E816ACD754440","Çek"
207,"Черемушки","0101000020E61000005C3AE63CE32552408A00A777F17E4440","Çeremuşki"
208,"Аркалык","0101000020E61000008A58C4B0432E5240E8DB82A5BA7C4440","Arkalık"
209,"Беш-Джыгач","0101000020E610000064D817BFDF2752409C5E189FB8844440","Beş-Djıgaç"
210,"Джети-Кошкон","0101000020E610000081C8C793C92E52400D6146C2087F4440","Djeti-Koşkon"
211,"Кургак-Коргон","0101000020E61000003D5D82F865295240103BF82E4A7B4440","Kurgak-Korgon"
212,"Параканда","0101000020E6100000938B31B00E275240BA49B148B8834440","Parakanda"
213,"Чартак-Таш","0101000020E610000069CC7FA3F82752406CE0586144804440","Çartak-Taş"
214,"Могол-Коргон","0101000020E610000025766D6FB72C52405B5B785E2A854440","Mogol-Korgon"
215,"Кара-Булак","0101000020E6100000F0BECF5DB72B5240F521B94615934440","Kara-Bulak"
216,"Кара-Джыгач","0101000020E610000031BDB32C4E33524076EA80DA5E9B4440","Kara-Djıgaç"
217,"Кенго","0101000020E6100000C7C3318111305240A3C794B4878C4440","Kengo"
218,"Кызыл-Кыштак","0101000020E6100000D81B6B35DA2C5240971F1384868A4440","Kızıl-Kıştak"
219,"Сейит-Казы","0101000020E61000009DB415A09232524032E2A716B68E4440","Seyit-Kazı"
220,"Ак-Терек","0101000020E6100000311D84CA09355240602816AEFDA44440","Ak-Terek"
221,"Кара-Ой","0101000020E6100000632AFD84333C5240C7F143A5119C4440","Kara-Oy"
222,"Кыргос","0101000020E6100000AC0B2E0CC73A5240B7CE64A483984440","Kırgos"
223,"Бель-Терек","0101000020E6100000579D30BCED3D5240AFC85466EFA44440","Belь-Terek"
224,"Кызыл-Суу","0101000020E610000074886EAC7A3F5240D1C54BDCCFA54440","Kızıl-Suu"
225,"FixMe","0101000020E6100000DA46F24B3335524097D6F03ED8784440","FixMe"
226,"Камыш-Башы","0101000020E6100000E04DB7EC903B5240B19014EC1A784440","Kamış-Başı"
227,"Саада","0101000020E6100000FEC2E1BB833A5240518EB8B6A6774440","Saada"
228,"Ширин","0101000020E61000001EF98381E73752408ABECCC17D6D4440","Şirin"
229,"Джаны-Джер","0101000020E61000004A68812CFA3A5240BC46263B91684440","Djanı-Djer"
230,"Кашкар-Маала","0101000020E6100000140DADA9873C5240658396BF8C6A4440","Kaşkar-Maala"
231,"Кыргыз-Абад","0101000020E610000049B1EDFE423D52402CD8A1F54B6D4440","Kırgız-Abad"
232,"Найман","0101000020E61000008E3D7B2ED33C52402DDCA8047A684440","Nayman"
233,"Узбек-Абад","0101000020E6100000F53F0AE84F3C5240B61A6DB0CB6D4440","Uzbek-Abad"
234,"Джаны-Айыл","0101000020E610000012B4136FAE3F5240496018552B704440","Djanı-Ayıl"
235,"Канды","0101000020E61000005672045F07425240FB5179E008704440","Kandı"
236,"Чангыт","0101000020E6100000DA0FC2ED1A425240E9071AD8CF704440","Çangıt"
237,"Боз-Чычкан","0101000020E6100000E663D23A854552409FF4CF1D0E6F4440","Boz-Çıçkan"
238,"Джар-Кыштак","0101000020E610000069BCBE2033435240FF97C68A756D4440","Djar-Kıştak"
239,"Чокмор","0101000020E6100000D2787D41664152408E38094A766E4440","Çokmor"
240,"Тюрк-Абад (верхний)","0101000020E610000033E774B485415240B53D3036636C4440","Tyurk-Abad (verhniy)"
241,"Тюрк-Маала","0101000020E6100000D1BAFC3DE74352407834C467A16E4440","Tyurk-Maala"
242,"Таш-Добо","0101000020E61000001109956E01445240596EC4EE966F4440","Taş-Dobo"
243,"Чокмор","0101000020E6100000177838CBF64052404A33CCBF4C6F4440","Çokmor"
244,"Сары-Булак","0101000020E6100000D3C89D8834475240B5D7CC6B36834440","Sarı-Bulak"
245,"Малай","0101000020E61000005F5738EEB94C5240396F5287CB864440","Malay"
246,"Чымчык-Джар","0101000020E6100000E550757E404452407FBE2D58AA894440","Çımçık-Djar"
247,"Гулистан","0101000020E61000001CE9B1D2C9405240907CCAD69F7D4440","Gulistan"
248,"Бостон","0101000020E610000096253ACBAC4F52409E454A0E336C4440","Boston"
249,"Джаны-Джол","0101000020E610000077F86BB2464E5240582B24AA01634440","Djanı-Djol"
250,"Кашка-Терек","0101000020E6100000D5F5FA496B4D52404D75B7A118634440","Kaşka-Terek"
251,"Кыймыл","0101000020E61000003C69E1B28A4F5240CC913AA693684440","Kıymıl"
252,"Оргулу","0101000020E6100000D4B5F63E554F5240CEDE196D556B4440","Orgulu"
253,"Татыр","0101000020E61000004A4F47B6A9A952400D8D278238564540","Tatır"
254,"Джаны-Турмуш","0101000020E6100000B1868BDC53435240224A20CABC4F4440","Djanı-Turmuş"
255,"Чорголу","0101000020E610000040602F5EBD6652407C934B885E5E4540","Çorgolu"
256,"Ак-Коргон","0101000020E610000003058310353D5240A5D2F47E48344540","Ak-Korgon"
257,"Джон-Коргон","0101000020E6100000D3B6ABA19EEF514091AE3EC340484540","Djon-Korgon"
258,"Карл Маркс","0101000020E6100000027C5CC0F0745240B77BB94F8EA84440","Karl Marks"
259,"Карамурза","0101000020E61000007E7ECE9321815240B1F4465277B74440","Karamurza"
260,"Табылгыты","0101000020E6100000F5824F73F2825240410C74ED0BB64440","Tabılgıtı"
261,"Кара-Суу","0101000020E6100000032269DCC08152408422275D44B64440","Kara-Suu"
262,"Яссы","0101000020E610000018ACDD1BE8525240604F858950674440","Yassı"
263,"Алга","0101000020E6100000DBD14900C8485240B3EBDE8AC4584440","Alga"
264,"Орто-Арык","0101000020E61000001B2FDD24064F524047718E3A3A5F4440","Orto-Arık"
265,"Ачы","0101000020E6100000DEE7F868F14C524025B9B2FAD9744440","Açı"
266,"Кыр-Джол","0101000020E6100000DF35E84B6F4B52403012DA722E744440","Kır-Djol"
267,"Маркай","0101000020E6100000AC9800B2C64D5240A2410A9E427A4440","Markay"
268,"Нура","0101000020E6100000844A5CC7384B5240B041BA336E724440","Nura"
269,"Сай","0101000020E6100000EBB3B920114E5240101835A9B2774440","Say"
270,"Ак-Чангыл","0101000020E61000002248EF656C4F524023E29CC7177A4440","Ak-Çangıl"
271,"Остюрю","0101000020E610000026B094C04150524052FF6A1F3C794440","Ostyuryu"
272,"Уч-Топ-Кыр","0101000020E610000011902FA1825152401FFC1FBB66794440","Uç-Top-Kır"
273,"Чалк-Ойде","0101000020E61000004E6F35A1FF5352403B66EABF187B4440","Çalk-Oyde"
274,"Чангет","0101000020E6100000F4A21B069852524071D0B936AF794440","Çanget"
275,"Шоро","0101000020E61000008F9E6C14A34F5240EC6179A1CA784440","Şoro"
276,"Алай","0101000020E610000062484E266E4552405ED6C4025F534440","Alay"
277,"Куршаб","0101000020E610000044B5D2B5C048524011DD58F55E554440","Kurşab"
278,"Узар","0101000020E61000005A023ADD434A52402A36E675C4554440","Uzar"
279,"Көк-Мойнок - 2","0101000020E61000004C5299628EF952403ED065C5CB3B4540","Kök-Moynok - 2"
280,"Кёк-Мойнок-Первое","0101000020E6100000D7129788DCF652404AA7BFA8EE3D4540","Kyok-Moynok-Pervoe"
281,"Кенеш","0101000020E6100000DC63E94397E15140403AD09E26634540","Keneş"
282,"Манас","0101000020E610000041F91631C7DC514047D80121A35E4540","Manas"
283,"Уч-Коргон","0101000020E6100000AB0084B46BE35140A7F22CF7B8634540","Uç-Korgon"
284,"Джоон-Дебе","0101000020E6100000621635F3BFD051407DEBC37AA35B4540","Djoon-Debe"
285,"Куру-Маймак","0101000020E610000046FCD4C2F6CF51406C770FD07D584540","Kuru-Maymak"
286,"Таш-Башат","0101000020E610000047F7BD970CE2514021E3F6706E5A4540","Taş-Başat"
287,"Ширеш","0101000020E61000007B99CD88F7C651409F292AD148FF4340","Şireş"
288,"Наматбек","0101000020E61000001E7A41FADCF751402AAD1ADF72414540","Namatbek"
289,"Бейшеке","0101000020E6100000900B73277DE95140DFA63FFB91464540","Beyşeke"
290,"Чакмак-Суу","0101000020E6100000622937F691DD5140D0D61C7B51FD4440","Çakmak-Suu"
291,"Башкы-Терек","0101000020E6100000EF642607A2D751401A29A5B107F94440","Başkı-Terek"
292,"Коргон-Сай","0101000020E6100000BF60376CDBCD5140F282E38D27ED4440","Korgon-Say"
293,"Кара-Дебе","0101000020E610000004B463D982E851402B23E47272C04440","Kara-Debe"
294,"Согот","0101000020E6100000C81D801E34E95140A0C618B380C04440","Sogot"
295,"Кара-Ункюр","0101000020E6100000EF7783C366D8514085059C4AAB9F4440","Kara-Unkyur"
296,"Джаны-Шаар","0101000020E6100000BF4868CB39DC514059750C7ED1944440","Djanı-Şaar"
