"id","name","geom","nametr"
133,"Kəndxurd","0101000020E610000087890629787B4740D9B11188D7E34340","Kendhurd"
134,"Zavadıx","0101000020E61000009BC35A21517A47403E6A5DB411DC4340","Zavadıh"
135,"Cəmiyyət","0101000020E6100000A167B3EA73714740F1B913ECBFE54340","Cemiyyet"
136,"Çörəkli","0101000020E610000088D68A36C77A474027DE5C5727EC4340","Çörekli"
137,"Arpadüzü","0101000020E6100000D152C3C8DC7947403674B33F50E04340","Arpadüzü"
138,"Həşan","0101000020E610000040C9D3A8767F4740FECF06054AEC4340","Heşan"
139,"Qarakənd","0101000020E6100000D198A48D7E8347409159620A7BEC4340","Garakend"
140,"Cütcü","0101000020E61000004570123933834740F5786BAA38D94340","Cütcü"
141,"Sos","0101000020E610000042380B2021814740F525C05543DB4340","Sos"
142,"Yemişcan","0101000020E6100000E8C880A268814740375BD48272EA4340","Yemişcan"
143,"Ağkənd","0101000020E610000023CCFE8A46824740989A4EFC62E94340","Ağkend"
144,"Çağadüz","0101000020E6100000422CF6F29672474018546529A3D84340","Çağadüz"
145,"Kiş","0101000020E610000031A64F615B83474041E6142EF5E34340","Kiş"
146,"Xanoba","0101000020E61000004DF4F92823854740D514B7C0D4E14340","Hanoba"
147,"Çaylaqqala","0101000020E6100000356BDF92D2624740EF0F4A4EDCC54340","Çaylaggala"
148,"Köhnə Tağlar","0101000020E6100000CDA156E24B6947400BE01C6448C14340","Köhne Tağlar"
149,"Dolanlar","0101000020E61000001695C3DD0F6A47400985AD7E11B94340","Dolanlar"
150,"Aşağı Sirik","0101000020E61000007A394778D66F47401812E62CA2BC4340","Aşağı Sirik"
151,"Ağcakənd","0101000020E610000064E8D84125714740864A6DF310C04340","Ağcakend"
152,"Mülküdərə","0101000020E610000023C385973B774740BFFA2E5BA1BC4340","Mülküdere"
153,"Çinarlı","0101000020E6100000B42094F771824740EEB3CA4C69C14340","Çinarlı"
154,"Tağaser","0101000020E6100000467C2766BD8147409744ACB47BC24340","Tağaser"
155,"Edişə","0101000020E6100000BE22AE5230804740D58C56FF31C34340","Edişe"
156,"Qoçbəyli","0101000020E6100000BA1DD08888884740723C5574DAC04340","Goçbeyli"
157,"Dağdöşü","0101000020E610000001182A5A148447408D5A0641ECC04340","Dağdöşü"
158,"Dərəkənd","0101000020E6100000723B8FE5B87B47401C446B459BBF4340","Derekend"
159,"Binədərəsi","0101000020E61000006E2EA3FDB481474072E1404816BA4340","Binederesi"
160,"Məlikcanlı","0101000020E6100000003961C2688A4740A3C453347BC34340","Melikcanlı"
161,"Qırmızıqaya","0101000020E6100000621F532DD8824740CFCB176A03C54340","Gırmızıgaya"
162,"Edilli","0101000020E61000005947FA59D1884740FE00B562C9C74340","Edilli"
163,"Düdükçü","0101000020E61000009765998FB586474016A75A0BB3C94340","Düdükçü"
164,"Bulutan","0101000020E6100000CA65ED00998A47404743215DC7C44340","Bulutan"
165,"Məmməddərə","0101000020E61000000E5D9A6C4D8047407CC0971D3DC94340","Memmeddere"
166,"Ağbulaq","0101000020E6100000DAEB38D9618A4740C0AD60C037C74340","Ağbulag"
167,"Azıx","0101000020E6100000796BAA381F7D47406ACF76966ACF4340","Azıh"
168,"Çiraquz","0101000020E6100000120654EEF48147408311A04BDDC94340","Çiraguz"
169,"Ağdam","0101000020E6100000AAB129FCBE794740FE9AAC510FC74340","Ağdam"
170,"Zoğalbulaq","0101000020E610000024FC411317804740E14790A56AD04340","Zoğalbulag"
171,"Binə","0101000020E6100000CEEE7F36287347404597DCCDF8CA4340","Bine"
172,"Ataqut","0101000020E6100000C57E051F397B4740772BF0BA23C94340","Atagut"
173,"Susanlıq","0101000020E61000004C9D91521A774740868E1D54E2C84340","Susanlıg"
174,"Böyük Tağlar","0101000020E6100000D8405F1F427A4740444717409DCF4340","Böyük Tağlar"
175,"Ərdəşəvi","0101000020E610000049D74CBED93D4740577BD80B05E24340","Erdeşevi"
176,"Pircahan","0101000020E61000004351459671374740FB2477D844DD4340","Pircahan"
177,"Ağbulaq","0101000020E61000008505F7031E214740B52792F991E34340","Ağbulag"
178,"Qoşasu","0101000020E6100000191648F5422D4740E3E4D94015E34340","Goşasu"
179,"Qarıkaha","0101000020E6100000B9991B1DA14447408B879C63E5D34340","Garıkaha"
180,"Muradxanlı","0101000020E6100000E909F0822D5047406DACC43C2BBA4340","Muradhanlı"
181,"Sarıyataq","0101000020E6100000A6CB07A9805447409376FE486CB04340","Sarıyatag"
182,"Xocahan","0101000020E61000007385D272FB5B474088331A5476984340","Hocahan"
183,"İşıqlı","0101000020E61000006B96708D745447404531D4BC3EB34340","İşıglı"
184,"Qilican","0101000020E6100000F87F1F1F3E5B4740DD6921B7159A4340","Gilican"
185,"Xanlıq","0101000020E6100000BB325EA91D5C4740776C5F9BE8A24340","Hanlıg"
186,"Xəndək","0101000020E6100000ED951EF23B534740A8797D9C1FB54340","Hendek"
187,"Qarakişilər","0101000020E6100000EB083B206450474019F55A1A09B84340","Garakişiler"
188,"Qarağac","0101000020E6100000C9B150C65353474097A949F086B24340","Garağac"
189,"Zabux","0101000020E610000024AF7378AD45474003603C8386CB4340","Zabuh"
190,"Güləbird","0101000020E61000008231C797F54D47405A24928DACBD4340","Gülebird"
191,"Yuxarı Ağalı","0101000020E6100000777066AA163A484032EC8BDF6FB64340","Yuharı Ağalı"
192,"Zülfüqarlı","0101000020E61000000339CDA7331E4740EAC42F0620094440","Zülfügarlı"
193,"Qılınclı","0101000020E610000087F82C74CA114740300219F0E8144440","Gılınclı"
194,"Çaykənd","0101000020E61000006AD95A5F240B4740269820D912134440","Çaykend"
195,"Aşağı Buzqov","0101000020E6100000B3BC06D8A2B34640F993426A24C24340","Aşağı Buzgov"
196,"Cəyirli","0101000020E6100000C36CB87EB06E4840A51E5844034A4440","Ceyirli"
197,"Çelov","0101000020E610000089450C3B8C70484059FD118601494440","Çelov"
198,"Nic","0101000020E6100000EC1516DC0FD5474053252598C5774440","Nic"
199,"Privolnoye","0101000020E6100000124DA0884544484095EB127AA2904340","Privolnoye"
200,"Xıdırlı","0101000020E61000004AD5D1CCEE714740290A4F43AF014440","Hıdırlı"
201,"Kəngərli","0101000020E61000002C55585F137C474081142B5904044440","Kengerli"
202,"Sarıcalı","0101000020E6100000102CFD3A267E47407B489D256D004440","Sarıcalı"
203,"Bilgəh","0101000020E61000007CC0971D3D054940AE94AF157E494440","Bilgeh"
204,"Qaravəlli","0101000020E61000003BAD365A691B4840BABF7ADCB7F44340","Garavelli"
205,"Mirili","0101000020E610000010EE2994E01D484018552BB8C4F44340","Mirili"
206,"Mazreli","0101000020E610000017073CD5C61F4840D41FABA5CAF44340","Mazreli"
207,"Naharli","0101000020E610000033E3C85E4A20484098929B9779F44340","Naharli"
208,"Evoğlu","0101000020E61000002F490AD1C6884740BA9CB75620024440","Evoğlu"
209,"Sarıcalı","0101000020E6100000144EC1D0D9854740C710001C7B0B4440","Sarıcalı"
210,"Alpout Göyçay","0101000020E61000000A01AF850FF74740D6CADF185D3D4440","Alpout Göyçay"
211,"Birincii Ərəbcəbirli","0101000020E61000007B02171A3EDD4740AF319EF7B5534440","Birincii Erebcebirli"
212,"Bığır","0101000020E6100000B78608EEF6EC474029266F80994D4440","Bığır"
213,"Bəydövül","0101000020E610000097CC0C761EF2474075E382D83E414440","Beydövül"
214,"Şıxlar Çərəkə","0101000020E6100000C3BEF8FDF6DA4740B2B15C80C7484440","Şıhlar Çereke"
215,"Cəyirli","0101000020E61000001713F648DEE0474061C1FD80074F4440","Ceyirli"
216,"Kürd","0101000020E61000005E7C7665BCDD4740EAE7F28BB7514440","Kürd"
217,"Kürdşaban","0101000020E610000064A99AC530E04740FF76D9AF3B444440","Kürdşaban"
218,"Kürdəmiş","0101000020E610000041D1E1C6D2E24740E2E1E24D234B4440","Kürdemiş"
219,"Ləkçılpaq","0101000020E610000001344A97FEE74740B19586D0F7494440","Lekçılpag"
220,"Mallı Şıxlı","0101000020E6100000EAED2AFFB5D64740F4BAEAA6394C4440","Mallı Şıhlı"
221,"Mirzəhüseynli","0101000020E6100000ADC8433A97D34740085A8121AB534440","Mirzehüseynli"
222,"Mırtı","0101000020E6100000B907D79244EE474034BDC458A6474440","Mırtı"
223,"Məlikkənd","0101000020E6100000DFEB5A3112E54740B2EABD4230444440","Melikkend"
224,"Potu","0101000020E6100000F59210F637DE474059C0046EDD4F4440","Potu"
225,"Qarabaqqal","0101000020E61000007D47E8C2A3E547405A65A6B4FE504440","Garabaggal"
226,"Qarabağlar","0101000020E61000000BCB44B698D847407BB3171B04514440","Garabağlar"
227,"Qaraxıdır","0101000020E6100000242E5B4645EC4740295E656D53494440","Garahıdır"
228,"Qızılağac","0101000020E6100000A95F330A93DF47403EB901FAD8484440","Gızılağac"
229,"Rəstəcə","0101000020E6100000D22236B3F1D847402000828307444440","Restece"
230,"Türkmən","0101000020E6100000C677184971E2474047600729D34D4440","Türkmen"
231,"Ulaşlı Şıxlı","0101000020E6100000571BADB4D6DE474012143FC6DC4C4440","Ulaşlı Şıhlı"
232,"Xəlitli","0101000020E61000001C38B1D183D847407BF99D26334A4440","Helitli"
233,"Yalman","0101000020E61000003097F9B3C4E647408B112E8958484440","Yalman"
234,"Çaxırlı","0101000020E6100000CCAE20729FEC47400AFC3CA132404440","Çahırlı"
235,"Çayarxı","0101000020E6100000E141B3EBDEE24740E1270EA0DF4F4440","Çayarhı"
236,"Çərəkə","0101000020E610000024986A662DD847406618D23CDB474440","Çereke"
237,"Üngütlü","0101000020E61000003C1C1318A1DB4740CE3E45C4834C4440","Üngütlü"
238,"İncə","0101000020E61000005E8B7159E0FC47401B272AC01C474440","İnce"
239,"Şıxəmir","0101000020E610000024CDC41968E54740238E2BE400424440","Şıhemir"
240,"Şəhadət","0101000020E6100000675A07ACC1DA4740395E262FD7504440","Şehadet"
241,"Şəkər","0101000020E6100000D8497D59DAF04740936C1A80B2484440","Şeker"
242,"İvanovka","0101000020E6100000055669E6240448407B88A130835F4440","İvanovka"
243,"Qala","0101000020E6100000988345EAE21449401AC9795AD9384440","Gala"
244,"Atyalı","0101000020E6100000759483D904D84840CB321F6BA1384440","Atyalı"
245,"Güzdək","0101000020E6100000459A1D4E05D74840501DAB949E2F4440","Güzdek"
246,"Müşfiqabad","0101000020E6100000127A47D796CF4840C44373F8FF3B4440","Müşfigabad"
247,"Puta","0101000020E6100000B711AA2FA6D44840D5B95807F6254440","Puta"
248,"Sulutəpə","0101000020E61000000BDA9A632FE24840548550EFF3364440","Sulutepe"
249,"Orta Qərvənd","0101000020E6100000B1B673AB31864740764364A252144440","Orta Gervend"
250,"Aşağı Qaraməryəm","0101000020E6100000DF2A99AD06FE4740A76329ED68494440","Aşağı Garameryem"
251,"Qaraməryəm","0101000020E6100000FAEE5696E8014840D7B2C6EAA04E4440","Garameryem"
252,"Yekəxana","0101000020E610000022DFA5D425054840C5C89239964F4440","Yekehana"
253,"Ağarəhimoba","0101000020E61000004D94CED1F45B48408B68E0EC7BBF4440","Ağarehimoba"
254,"Ağayazı Buduq","0101000020E61000005ABC5818225D4840FBB4E5B743B34440","Ağayazı Budug"
255,"Ağtala","0101000020E610000080E37CFB846148406515DB49E9C44440","Ağtala"
256,"Gödəkli","0101000020E610000076D8E9ACBB5948400A044BBF8EC24440","Gödekli"
257,"Alekseyevka","0101000020E61000002F75464A69554840560F98874CBF4440","Alekseyevka"
258,"Armudpadar","0101000020E61000009374289E0E6248408358ECE52DB84440","Armudpadar"
259,"Aşağıoba","0101000020E6100000D7135D177E5D4840B562C96658DC4440","Aşağıoba"
260,"Çarxı","0101000020E6100000A1AEA4CB516F48408EFE3CB25EB24440","Çarhı"
261,"Çiləgir","0101000020E61000002630421DFB6348400074982F2FC34440","Çilegir"
262,"Dədəli","0101000020E6100000D8898164F06148405215AEA29AC94440","Dedeli"
263,"Yergüc","0101000020E6100000CCFCB49B2A5F484018EDF1423AB64440","Yergüc"
264,"Hacıəhmədoba","0101000020E61000000D7D66FFF2674840BE1AFBED46C44440","Hacıehmedoba"
265,"Hacıəlibəy","0101000020E610000036559C0F74594840C2BF081A33B44440","Hacıelibey"
266,"Suraxanı","0101000020E61000008D11E4FB3D004940A8716F7EC3354440","Surahanı"
267,"Əmircan","0101000020E6100000299DFEA2BAFE4840645DDC4603364440","Emircan"
268,"Fatmayı","0101000020E6100000D36FBAC040EC48401EF00A8EDC434440","Fatmayı"
269,"Ramana","0101000020E6100000376F9C14E6FD484061AD35EF933A4440","Ramana"
270,"Masazır","0101000020E610000043160E29ABE04840C66E9F55663C4440","Masazır"
271,"Qaravəlli","0101000020E610000049FF81284E9F474047E4BB94BA174440","Garavelli"
272,"Cəmilli","0101000020E610000087F656C96C5C474057D2E5289BEB4340","Cemilli"
273,"Corat","0101000020E6100000B0157EBACBDA4840F1F0434A58494440","Corat"
274,"Qaradağlı","0101000020E61000008CF1063D407D47403C86C77E16E64340","Garadağlı"
275,"Papravənd","0101000020E6100000628CFE863F6C4740D89B189293134440","Papravend"
276,"Pirəkəşkül","0101000020E6100000384C3448C1CC484049A2F20A9F3D4440","Pirekeşkül"
277,"Aşağı Ağcakənd","0101000020E6100000F8E0B54B1B4947406C6BFAA2F3354440","Aşağı Ağcakend"
278,"Başkənd","0101000020E61000000B2B700DC7C2464001E951A7F2514440","Başkend"
279,"Bunud","0101000020E61000005B9FCD0589FE474073220BE24D754440","Bunud"
280,"Seyidqışlaq","0101000020E6100000C8BC44AB49F74740BA75EDC15A754440","Seyidgışlag"
281,"Həzrə","0101000020E6100000B85109F42EFC474033E59E09A8744440","Hezre"
282,"Mehdiabad","0101000020E61000008A6C3189C4EC484039D55A98853F4440","Mehdiabad"
283,"Həsənqal","0101000020E6100000CE572481615748407A7077D66ECA4440","Hesengal"
284,"Hülövlü","0101000020E6100000787FBC57AD674840A52DAEF199B34440","Hülövlü"
285,"Köhnə Xaçmaz","0101000020E61000008A8741AA72654840AFDB566941BD4440","Köhne Haçmaz"
286,"Köhnə Xudat","0101000020E6100000450CE0D2D65348406B2920ED7FCF4440","Köhne Hudat"
287,"Bico","0101000020E61000000A4966F50E474840D5DEF137EB404440","Bico"
288,"Gəgəli","0101000020E61000004CF509455F3F4840F0BECF5DB7444440","Gegeli"
289,"Bozavand","0101000020E610000045EB4DB10F304840F0CFFBB5AB404440","Bozavand"
290,"Pirhəsənli","0101000020E61000008708EEF60F2E4840E57E87A2404A4440","Pirhesenli"
291,"Ayaq Qərvənd (Ayaq Garvend)","0101000020E61000002A30AE02C68847405B0C1EA67D154440","Ayag Gervend (Ayag Garvend)"
292,"Birinci Baharlı","0101000020E6100000D4D688601C8C4740B03E79B361174440","Birinci Baharlı"
293,"İmamqulubəyli","0101000020E61000008E4EA786479247403F332D5679174440","İmamgulubeyli"
294,"Ləcət","0101000020E61000005EF98788F64F4840E8A8FE9CDDD84440","Lecet"
295,"Ceyranbatan","0101000020E61000000A0F3FA484D4484095E4CAEA67454440","Ceyranbatan"
296,"Saray","0101000020E61000009632BACD65DB48400CD6EE0D74444440","Saray"
297,"Yenikənd","0101000020E6100000B71D64A3BD5C4740A5750AA826984340","Yenikend"
298,"Buzovna","0101000020E6100000C0BE8C182C0D4940261B0FB6D8424440","Buzovna"
299,"Dübəndi","0101000020E61000008AA9995A5B264940B0DE4D5C33354440","Dübendi"
300,"Şüvəlan","0101000020E610000065F95F538C174940FC4DCD8A4D3E4440","Şüvelan"
301,"Binə","0101000020E61000000E107118710B4940F403B23275394440","Bine"
302,"Zirə","0101000020E610000011C5E40D3025494010148953F72E4440","Zire"
