"id","name","geom","nametr"
23,NULL,"0101000020E6100000C34483143C7F4F408AB0E1E995F64140",NULL
24,"Hatap","0101000020E61000000F441669E2615040AF68290FC1CF4240","Hatap"
25,"Akgumolam","0101000020E610000089528C3DC5775040D6DE4CF15DC44240","Akgumolam"
26,"Garadegiş","0101000020E61000009C4D470037404B40510A044BBFB84240","Garadegiş"
27,"Hüjüm","0101000020E610000087FC3383F83B4F402DA2DC6C627F4240","Hücüm"
28,"Gögerendag","0101000020E61000005D9D0887832A4B40BB719C2512714340","Gögerendag"
29,"Magtymguly Daýhan Birleşigi","0101000020E61000004D405DEE5D5E50403F5CCD959CDC4240","Magtımgulı Dayhan Birleşigi"
30,"Çemenabat","0101000020E6100000EEE0719BBA324F404CA36E0CA6B94140","Çemenabat"
31,"Hojaýpil","0101000020E6100000AD307DAFA1A9504020BB664D87F94240","Hocaypil"
32,"Şagundy","0101000020E6100000CDCCCCCCCC8C5040DFC5FB71FBB34240","Şagundı"
33,"Bekewül obasy","0101000020E6100000921BEA1C28105040242C859BE7424340","Bekevül obası"
34,"Orunchaga","0101000020E6100000D3C5014FB5374B40DDF2EC4D673A4340","Orunchaga"
35,"Yerbent","0101000020E6100000A0C618B3804C4D40544A19822DA84340","Ierbent"
36,"Durdyýew adyndaky","0101000020E6100000895C70067F8D4F4096CBEB2D8AE64140","Durdıyev adındakı"
37,"Ýalawaç","0101000020E61000005DD1F7640FA14E404395F5F642424240","Yalavaç"
38,"Tejribeçiler obasy","0101000020E610000061E86C5C5AD34F400A05B6943D7B4340","Tecribeçiler obası"
39,"Boýrabap obasy","0101000020E6100000A452EC681CD24F400ED539ABAA874340","Boyrabap obası"
40,"Guşçy","0101000020E6100000FE70A13C3DEB4F404649A35DE0724340","Guşçı"
41,"Baý obasy","0101000020E6100000A7D0D446D00E50401C0CD01154374340","Bay obası"
42,"Garaagaç","0101000020E610000071A94A5B5CAB4B40732EC555650B4340","Garaagaç"
43,"Azatlyk obasy","0101000020E610000002B859BC58FA4F40CF81E508195A4340","Azatlık obası"
44,NULL,"0101000020E61000003FE603029D125040A725564623414340",NULL
45,NULL,"0101000020E61000001C5B74571B9D4E40EA74C53137464240",NULL
46,NULL,"0101000020E61000006A1899DB185F50407431BC4857D24240",NULL
47,"Bugdaýly","0101000020E6100000303086CD5B304B40BD789A27323F4340","Bugdaylı"
48,"Gamyşlyja","0101000020E6100000A29C685721024B4027C8BE1A56324340","Gamışlıca"
49,"Çakmak","0101000020E6100000C3B00D268F005040514F1F813F484340","Çakmak"
50,"Ajyýap","0101000020E6100000D410B0B1A6144B40532FAEA70CB64240","Acıyap"
51,"Alangyrtly","0101000020E610000045292158552D4B402EC6C03A8E3B4340","Alangırtlı"
52,"Akýaýla","0101000020E6100000F373435376584B40E42F2DEA93BE4240","Akyayla"
53,"Çanakçy","0101000020E61000003C9C65BB67625040157C8967BFDA4240","Çanakçı"
54,"Zähmetkeş","0101000020E6100000220C4D2377684F40A2C96A5FE5FA4140","Zehmetkeş"
55,"Daşrabat","0101000020E6100000C93B873254665040AE47E17A14D64240","Daşrabat"
56,"Alam","0101000020E61000003E07962364904E405F44DB3175614240","Alam"
57,NULL,"0101000020E6100000DB41DB2049784F40BF9A030473AE4340",NULL
58,"Başbedeň","0101000020E6100000CA8AE1EA00964F405308E41247DC4140","Başbedeng"
59,"Ustyk","0101000020E610000097E13FDD409F4F405470784144AC4340","Ustık"
60,NULL,"0101000020E6100000B9FAB1497E615040A2B8E34D7ED14240",NULL
61,"Daýhan","0101000020E610000090E2772EE75B5040EDED3B2B0EDD4240","Dayhan"
62,"Parahat","0101000020E6100000FE0E45813E334F405D8AABCABEAB4140","Parahat"
63,NULL,"0101000020E61000009D11A5BDC1E44F400C2DA17197714340",NULL
64,"Hojagürlük","0101000020E610000089111D5D006C5040DEB6A5C464084340","Hocagürlük"
65,"Aşgabat obasy","0101000020E6100000C4E7F3F68CA14E408FB5752623484240","Aşgabat obası"
66,"Söýünaly","0101000020E61000008A929048DB894F4060FB6E5FACF04140","Söyünalı"
67,"Eljik","0101000020E61000003972EEC04A7E4F4044CEB1721EB54340","Elcik"
68,"Ýaşlyk","0101000020E610000084F3A96315655040396F5287CBE74240","Yaşlık"
69,"Galaýmor","0101000020E61000008F90DCF52D484F4056009D9328D44140","Galaymor"
70,"Zarpçy","0101000020E6100000A4726E6EA7875040A1986148F3BD4240","Zarpçı"
71,"Niçge","0101000020E6100000778CE1A073F14F403DA4CE92B6D24240","Niçge"
72,"Güdriolum","0101000020E61000005F8C92A174534B4034BA83D899BC4240","Güdriolum"
73,"Garahowuz","0101000020E6100000F29716F549735040713D0AD7A3C84240","Garahovuz"
74,"Gulja geňeşligi","0101000020E610000002DEB87B6F784F40C6D743A09FF84140","Gulca gengeşligi"
75,"Jeňellihatap","0101000020E6100000441A70F14B5D5040673C5B5194D44240","Cengellihatap"
76,"Künjek","0101000020E61000001F7EA3C2FD9A50409F10F05AF8C74240","Küncek"
77,"Suhty","0101000020E610000092DE814B116E4F4000FD63C680F84140","Suhtı"
78,"Goş-Depe","0101000020E6100000A325EA6058DF4F40F24A485AE0714340","Goş-Depe"
79,"Mollagara","0101000020E6100000606C6B555C174B403D58101489D04340","Mollagara"
80,"Täzeýol","0101000020E6100000FE052747A6294E4006DC4EB6DCF24240","Tezeyol"
81,"S.A. Nyýazow adyndaky geňeşlik","0101000020E6100000B1CF52680F6F4F40BC17A941E2FD4140","S.A. Nıyazov adındakı gengeşlik"
82,"Çagyl","0101000020E61000002C5F3C28CDB04B40D9A6C2E96E644440","Çagıl"
83,NULL,"0101000020E6100000764AAC318D764E40D8D30E7F4D924240",NULL
84,NULL,"0101000020E610000095A4C6DF51864E407CF6B75F99B04240",NULL
85,"Uzyn Suw","0101000020E6100000DB5B806C48D94B40CCC69459CE964340","Uzın Suv"
86,"Ajyguýy","0101000020E610000062968796867B4B409A7B48F8DEE14340","Acıguyı"
87,"Aýdere","0101000020E6100000AAC99DE3ED5C4C4028D8DA560E344340","Aydere"
88,"Çarwadar","0101000020E61000001A55E12AAAFC4E406B5A73918C6C4440","Çarvadar"
89,"Olamsurhy","0101000020E6100000953CE8233A5950402B7B5C65B7DD4240","Olamsurhı"
90,"Gämi","0101000020E6100000C797F5076F3C4D40671F758588F44240","Gemi"
91,"Gyzylbaýyr","0101000020E61000003BC5AA4198D34B405101E610271C4340","Gızılbayır"
92,"Hojagala obasy","0101000020E6100000A669ABED812B4C40588748F2015B4340","Hocagala obası"
93,"Nohur","0101000020E6100000F74BD5873F844C40B25AAA1CA43D4340","Nohur"
94,"Garawul","0101000020E610000031CD19F620844C408555061F94314340","Garavul"
95,"Ak","0101000020E610000039B12C3D3F0F4C407F32C687D9124340","Ak"
96,NULL,"0101000020E6100000EC21D04F271B4C4039549D1F90144340",NULL
97,"Garagan","0101000020E610000027B5615E91BF4C405D3FB3DAB22F4340","Garagan"
98,"Mürçe","0101000020E61000002A4C29F922B24C405B481BA265394340","Mürçe"
99,"Sünçe","0101000020E6100000D886E52A71A74C40AF8C576A073F4340","Sünçe"
100,"Germaw","0101000020E6100000BF380202E7DE4C406A317898F6014340","Germav"
101,"Tahýadaş","0101000020E6100000F185240E34CA4D40FA34DDA117224540","Tahyadaş"
102,"Duzlydepe","0101000020E610000005888219535F4C40B1659E019A264340","Duzlıdepe"
103,"Könegümmez","0101000020E6100000CF543EBAC77A4C4049E1D5CD20314340","Könegümmez"
104,"Mämmetýar","0101000020E610000064D0645AF6394D400CCEE0EF17704340","Memmetyar"
105,"Ýaňkel obasy","0101000020E61000001768D201A42D4C4052FCCEE5BC364340","Yangkel obası"
106,"Näre obasy","0101000020E6100000C376418EF72D4C409BADBCE47F394340","Nere obası"
107,"Durdyhan","0101000020E61000009EABF7657A5E4C40BE52F1DA00314340","Durdıhan"
108,"Erden","0101000020E6100000FD6A0E10CC624F407185C146A3FF4140","Erden"
109,"Burgun","0101000020E61000002EB4290DEBF34B405DF28986D6F24340","Burgun"
110,"Gökhan Daýhan Birleşigi","0101000020E610000028D192C7D37E4E4048669A5544A04240","Gökhan Dayhan Birleşigi"
111,"103-nji duralga","0101000020E610000092C3712A637E4C4017D9CEF753534340","103-nci duralga"
112,"Zaw obasy","0101000020E61000009323F83A045A4C40F1E2B32BE3614340","Zav obası"
113,"Goç obasy","0101000020E610000058F66E3D544C4C40E5F3E56091684340","Goç obası"
114,"Çerkezli","0101000020E61000004520A8644A224C4095EDE82400AD4340","Çerkezli"
115,"Börme","0101000020E61000001310EE2994744C408BEA63F492534340","Börme"
116,NULL,"0101000020E610000095EAA7A4F3E34E405000C5C892C84240",NULL
117,"Täze Güýç geňeşligi","0101000020E6100000C138B874CCE04E4043FC68DDABC84240","Teze Güyç gengeşligi"
118,NULL,"0101000020E6100000B760A92EE0144F4060D8ABD9143A4440",NULL
119,"Akdepe","0101000020E6100000F107A8154BCC4C40AE539BEE2B284340","Akdepe"
120,"Gabakly","0101000020E610000005D957C3EA454F406A392BFDDFE24340","Gabaklı"
121,"Sazakly","0101000020E6100000BFFEDAB05CDF4E40264344204D8E4440","Sazaklı"
122,"Mamur","0101000020E61000005089905FE4304E400091D9B4ADE84240","Mamur"
123,"Aeroport","0101000020E6100000AEADE98BCE2C4D40D7B672405C0B4440","Aeroport"
124,"Ataguýy","0101000020E61000005428C1D144FE4C40077B1343720B4440","Ataguyı"
125,"Hakyyet dayhan birlesigi","0101000020E61000004FA5B09CCEF74E408C362273C0CD4240","Hakııet daıhan birlesigi"
126,NULL,"0101000020E61000002969B40BBC774F40A799492FC5B34340",NULL
127,"Akgoňur","0101000020E6100000FE5767C6EC074D409E70C0F8B30B4340","Akgongur"
128,"Alagöz obasy","0101000020E61000001D91EF52EAC24F40FBB9579C20834340","Alagöz obası"
129,NULL,"0101000020E6100000C90D750ED4455040FB100A0044AA4240",NULL
130,"Maňňyt obasy","0101000020E61000006F5DD66949F04D406F18BB33C9FF4440","Mangngıt obası"
131,"Daýhanazat obasy","0101000020E6100000F804E4A661EF4D405A773DE2A1FE4440","Dayhanazat obası"
132,NULL,"0101000020E610000005DB2D6EC89550407912222A9EB44240",NULL
133,"Döwgala","0101000020E6100000FFE153A5D2CE4C40EC9BA0F254254340","Dövgala"
134,"Kelete","0101000020E6100000D138793650DA4C403E5DDDB1D8244340","Kelete"
135,"Ajykäriz","0101000020E6100000156E9E8FD7E84C4057E883656C184340","Acıkeriz"
136,"Isberden","0101000020E6100000BCE82B4833EE4C407C8CA83FB1144340","Isberden"
137,"Nowata","0101000020E6100000A59EAAE749FF4C4085FFBE901F0F4340","Novata"
138,"Kelejar","0101000020E610000065236B685E064D409783EA30700C4340","Kelecar"
139,"Türkmenistan geňeşligi","0101000020E6100000B2987DC3E9F94C405BE5AECA2A194340","Türkmenistan gengeşligi"
140,"Babarap","0101000020E6100000367689EAAD0E4D40AEE820F9940B4340","Babarap"
141,NULL,"0101000020E6100000C8FD58D29BFE4E408716D9CEF7CF4240",NULL
142,"Akguýy obasy","0101000020E610000072E71D02A22D4B40D684FE53BB134440","Akguyı obası"
143,"Gaplanly","0101000020E6100000ED6069858E534D40FEE4396C6C0C4340","Gaplanlı"
144,"Täzegüýç","0101000020E610000055CF937C36964D40DC813AE5D12E4540","Tezegüyç"
145,"Boý obasy","0101000020E6100000E949F48D43F54D400C056C0723E94440","Boy obası"
146,"Dostlyk obasy","0101000020E6100000D3E2E71AC1F44D40C45A7C0A80E84440","Dostlık obası"
147,"Garabogaz obasy","0101000020E61000009E4319AA623A4C40B11298F331A44340","Garabogaz obası"
148,"Deňizhan geňeşligi","0101000020E6100000286618D23C964E40B31BC75922944240","Dengizhan gengeşligi"
149,"Daghan daýhan birleşigi","0101000020E6100000631A97BBE08A4E40C1DDFE017B974240","Daghan dayhan birleşigi"
150,"Gorjaw","0101000020E6100000FB100A00440B4D4053D7906E3A0A4340","Gorcav"
151,"Şorgala","0101000020E61000005D28AAC832044D40B2B38DE4970D4340","Şorgala"
152,"Bükri","0101000020E6100000CB94206D2DFD4C404EFDCDD5A00D4340","Bükri"
153,"Hurmant Gökje","0101000020E61000003A0BD69354024D40D1B6F52E39094340","Hurmant Gökce"
154,"Täze Eýýam","0101000020E6100000FC53AA44D9054D406A2A3009BC154340","Teze Eyyam"
155,"Köpetdag geňeşligi","0101000020E610000050FF59F3E3FE4C409124AD9DCD114340","Köpetdag gengeşligi"
156,"Ýangala","0101000020E61000002C26DB6564F84C40555FA7A2C20F4340","Yangala"
157,"Sugtyýap","0101000020E61000004E70FB2F21044F40F9A303ED69BC4240","Sugtıyap"
158,"Kirpili","0101000020E61000003C03D9A1509D4C40F862395332CB4340","Kirpili"
159,"Aýhan obasy","0101000020E610000012A9C4D045824E40237E6A61BB984240","Ayhan obası"
160,"Agaýusup geňeşligi","0101000020E6100000CF0A56E6F7124F404D41C8C38CCB4240","Agayusup gengeşligi"
161,"Gatakar daýhan birleşigi","0101000020E6100000AD9685C0DB044F401C5DA5BBEBCF4240","Gatakar dayhan birleşigi"
162,"Täze Dünýa geňeşligi","0101000020E6100000CD678A4A342E4F403460353BF7CD4240","Teze Dünya gengeşligi"
163,"Ýalkym geňeşligi","0101000020E6100000541EDD088B214F40C0153F7C4FCC4240","Yalkım gengeşligi"
164,"Zähmet geňeşligi","0101000020E610000075498BE9F8404F40156F096586DD4240","Zehmet gengeşligi"
165,"Bowga","0101000020E610000092EC6C23F9FB4C4016D22BAFA60A4340","Bovga"
166,"Oglanly obasy","0101000020E6100000DA4EA5B09C334B40D5D0066003F04340","Oglanlı obası"
167,"Yaşlyk","0101000020E61000005932C7F2AE334C4064CC5D4BC8794340","Iaşlık"
168,"Sarp obasy","0101000020E6100000C1F6DDBE58364C40D3FDF73B6F774340","Sarp obası"
169,"Goşaoba","0101000020E6100000767A9400EB1F4B405D8B16A06D294440","Goşaoba"
170,"Azady obasy","0101000020E61000003267C7574C3D4C4072778CE1A0784340","Azadı obası"
171,"Goç bekedi","0101000020E61000002DD4F59F90474C40B6076BAD796E4340","Goç bekedi"
172,"Zaw bekedi","0101000020E6100000A9520EC1CC5A4C40EA42ACFE08644340","Zav bekedi"
173,"Waharman","0101000020E610000025A2A9E8594B4E401E1032DAF4AB4240","Vaharman"
174,"Kürengala","0101000020E61000003BB9F0CD80AC4D403370404B57C54240","Kürengala"
175,"Artyk","0101000020E610000097F3D60AE4A94D4099373DDE9AC64240","Artık"
176,"Aksuw","0101000020E6100000802667CD34814D40CDE26A099EDC4240","Aksuv"
177,"Täze Durmuş","0101000020E6100000A66A717CA34A4D409D83674293F74240","Teze Durmuş"
178,"Gäwers","0101000020E61000005BC75D29705D4D406BD8EF8975E54240","Gevers"
179,"Çörli","0101000020E6100000533C2EAA456F4D40353E3844811A4340","Çörli"
180,"Tünüderýa geňeşligi","0101000020E6100000A15923CCFE554D40BC9D335827D14440","Tünüderya gengeşligi"
181,"Şarlawuk obasy","0101000020E61000002C5382B4B5D44D40B08D78B29BE34440","Şarlavuk obası"
182,"Şatlyk obasy","0101000020E6100000742BDF8ECBEB4D400A03E0E9DFE24440","Şatlık obası"
183,"Bugdaýly","0101000020E610000099620E828E5F4D401422E010AAEC4240","Bugdaylı"
184,"Bereket obasy","0101000020E6100000A5F44C2F31744D40891DD7D017EB4240","Bereket obası"
185,"Galkynyş obasy","0101000020E6100000AFB0E07EC0564D40B8674C778DD74440","Galkınış obası"
186,"Bereketli obasy","0101000020E6100000B719B84D02564D403F6DF9ED90D74440","Bereketli obası"
187,"Haýwat obasy","0101000020E6100000D2C2651536F44D409B15F6590AE74440","Hayvat obası"
188,"Ak Ýap obasy","0101000020E61000002ADFD8582E714E40A40117BF84AC4240","Ak Yap obası"
189,"Ahunbaba geňeşligi","0101000020E61000004FFC6200F2174F40E4ED523420B64240","Ahunbaba gengeşligi"
190,"Rahat","0101000020E6100000B1E72109B12E4F40A9D83D1E9FA24240","Rahat"
191,"Azatlyk daýhan birleşigi","0101000020E61000005D07BDEDF83C4F40B357C4550A884240","Azatlık dayhan birleşigi"
192,"Gammarbaba","0101000020E61000008AC0A26CDB3C4F40E6DA06A4B3794240","Gammarbaba"
193,"Ymambaba","0101000020E6100000F25B19F9613A4F407C54B252F75B4240","Imambaba"
194,"Döwletli","0101000020E61000005B13C1EE2A3E4F4042EBE1CB44624240","Dövletli"
195,"Üzümçilik geňeşligi","0101000020E6100000CC931051F1404F409822AFBD054C4240","Üzümçilik gengeşligi"
196,NULL,"0101000020E61000006B573211804F4F406A60F591A53A4240",NULL
197,"Ýeňiş","0101000020E6100000664B5645B8414F4025C8ADEEFDC34140","Yengiş"
198,"Daşköpri","0101000020E6100000AFC7E99040534F4077966AB0BA224240","Daşköpri"
199,"Serhetçi","0101000020E61000006790CC34AB324F40C8CD70033EA54140","Serhetçi"
200,"Ahal","0101000020E61000005A06E6327F4B4F40201A27CF06D74140","Ahal"
201,"Erden geňeşligi","0101000020E6100000BFCEF2E1FE624F40588C5F1D6CFF4140","Erden gengeşligi"
202,"Başlabek oba","0101000020E6100000037D224F92184F40BFC8152873B54240","Başlabek oba"
203,"Gatyýap","0101000020E610000030DBA914960B4F4060A4614216BC4240","Gatıyap"
204,"Bendesen obasy","0101000020E610000007FE0120384D4C409AAF37D66A514340","Bendesen obası"
205,"Çukur obasy","0101000020E6100000782BA62D093B4C40504134A957574340","Çukur obası"
206,"Sakgar obasy","0101000020E6100000F189D063EF314C4093A641D13C374340","Sakgar obası"
207,"Arapata obasy","0101000020E61000000B0E2F8848384C408FF6E406E8364340","Arapata obası"
208,"Arapjyk obasy","0101000020E610000045DF933DF83B4C40C8D3F20357374340","Arapcık obası"
209,"Gerkez geňeşligi","0101000020E61000001E5F8C92A13E4C406ECCA1FB28384340","Gerkez gengeşligi"
210,"Oboy","0101000020E61000004FB16A10E6A74B403901971128934340","Oboı"
211,"Däneata","0101000020E6100000CC0061F1E5924B40DF814B112A8E4340","Deneata"
212,"Daýna","0101000020E6100000157A5803EF804C40E79205A799184340","Dayna"
213,"Kürüždeý","0101000020E6100000ED03DA67DF5E4C4051137D3ECA2B4340","Kürücdey"
214,"Mülkamaşa geňeşligi","0101000020E61000004A7A185A9DF74E404513286211CE4240","Mülkamaşa gengeşligi"
215,"W Kurbanow Daýhan Birleşigi","0101000020E61000005B75C2F0B6354E402F2BB92F0CD34240","V Kurbanov Dayhan Birleşigi"
216,"Göbekli obasy","0101000020E610000024F664598BFF4E40C67E60D8ABF44240","Göbekli obası"
217,"Erez obasy","0101000020E6100000D2A4B9BA08014F40304F4244C5E34240","Erez obası"
218,"Ýasydepe obasy","0101000020E6100000991249F432FC4E402600FF942AF14240","Yasıdepe obası"
219,"Üç Depe obasy","0101000020E6100000D9BFA1A64CF04E40719D352ED2FC4240","Üç Depe obası"
220,"Gadyrýap geňeşligi","0101000020E6100000B909AD3DA20B4F402E81A5040ED94240","Gadıryap gengeşligi"
221,"Hangala geňeşligi","0101000020E6100000DC9035D9F50D4F4051C719790FD44240","Hangala gengeşligi"
222,"Şähribossan obasy","0101000020E6100000CE3FB099321D4D4008F4D3C963ED4440","Şehribossan obası"
223,NULL,"0101000020E6100000499AE4EC42004D40373E4970D9FC4440",NULL
224,"Akarýap obasy","0101000020E6100000DB6EDD280D574D403C29386167EC4440","Akaryap obası"
225,"Çaşgyn obasy","0101000020E6100000A8F68EBF596D4E40BBEDE7B92AB64240","Çaşgın obası"
226,"Gyýanly (Kiyanly)","0101000020E6100000AD07DD6FFE604A40CCA6125443194440","Gıyanlı (Kiıanlı)"
227,"Täzeýol obasy","0101000020E6100000569FABADD8E94D407FF21C3636CE4440","Tezeyol obası"
228,"Akdepe obasy","0101000020E6100000D7A205685BED4D407638BA4A77CE4440","Akdepe obası"
229,"Garaýanyk obasy","0101000020E61000005F888B9246E74D409669EA2BFEC44440","Garayanık obası"
230,"Boýrabap geňeşligi","0101000020E610000024CE2FEF16CD4F406C43C5387F884340","Boyrabap gengeşligi"
231,"S.A. Nyýazow adyndaky Daýhan Birleşigi","0101000020E6100000D875B9D27C644E403160C9552C964240","S.A. Nıyazov adındakı Dayhan Birleşigi"
232,"Watan daýhan birleşigi","0101000020E6100000681FD03EFB674E40CE12094BE18A4240","Vatan dayhan birleşigi"
233,"Ýaşyl Depe","0101000020E6100000F3FF4F6AD46B4D40BC7F87FDF9E64240","Yaşıl Depe"
234,"Gowşut","0101000020E6100000BB50AF4AD8BD4D4022DC099BA6BA4240","Govşut"
235,"Garahan","0101000020E61000006939D0436DE34D4071E5EC9DD1A64240","Garahan"
236,"Şükür bagşy adyndaky oba","0101000020E610000082BDD3AE53024E404D88145EDD994240","Şükür bagşı adındakı oba"
237,"Soltanýap geňeşligi","0101000020E610000045E91C4D3F314F4067AC472B08AC4240","Soltanyap gengeşligi"
238,"Magtymguly geňeşlik","0101000020E61000005264ADA1D42A4F40B3B9C55796B04240","Magtımgulı gengeşlik"
239,"Täze Daýhan geňeşligi","0101000020E61000000888EEFE1D2E4F4042CEFBFF38A84240","Teze Dayhan gengeşligi"
240,"Serdarýap geňeşligi","0101000020E61000008C7049C44A2C4F40249BABE639B34240","Serdaryap gengeşligi"
241,"Azat geňeşligi","0101000020E6100000C179CC9B1E1D4F404990002489C24240","Azat gengeşligi"
242,"Erkana geňeşligi","0101000020E6100000001FBC7669164F40D910D20957CA4240","Erkana gengeşligi"
243,"Isgender obasy","0101000020E61000004557D8C2E2F64B4097749483D9894340","Isgender obası"
244,"Garrykäriz","0101000020E610000054ABAFAE0AE64C4094DBF63DEA1A4340","Garrıkeriz"
245,"Magtymgala","0101000020E6100000FD778E1205404C4094B0259AF6384340","Magtımgala"
246,"Bagban obasy","0101000020E61000006170CD1DFDF04D4006C71B4FBAED4440","Bagban obası"
247,"Şabat geňeşligi","0101000020E61000009203763579D84D40FC85C37707EE4440","Şabat gengeşligi"
248,"Altyn Toprak geňeşligi","0101000020E6100000E61B768478CC4D40F935EDBD53F24440","Altın Toprak gengeşligi"
249,"Pagtaçylyk obasy","0101000020E61000001F4EBBF31FC94D40CBB7E3F2C4F54440","Pagtaçılık obası"
250,"Toýnuk obasy","0101000020E61000008DF8043F60B54D40049B296332034540","Toynuk obası"
251,"Nowruz geňeşligi","0101000020E6100000EEB9A706F5A74D404F8F1260FD064540","Novruz gengeşligi"
252,"Watan geňeşligi","0101000020E6100000607BC102F3814D40BA9976D613194540","Vatan gengeşligi"
253,"Gorkut geňeşligi","0101000020E610000024F900930A934D40C94F4FC4C70F4540","Gorkut gengeşligi"
254,"Pagtabaz obasy","0101000020E610000021414C1D3F9C4D40A76CA2E0730D4540","Pagtabaz obası"
255,"Derekli obasy","0101000020E6100000B64C86E3F9924D4002278007AB0F4540","Derekli obası"
256,"Döwletli obasy","0101000020E61000002AAA7EA5F3834D40AD461BECF21B4540","Dövletli obası"
257,"Akgala geňeşligi","0101000020E6100000F0A9F7AF07944D40290989B48D284540","Akgala gengeşligi"
258,"Garadepe obasy","0101000020E610000086C77E164B6A4D40A4BB35FAE2304540","Garadepe obası"
259,"Gyzyljagala geňeşligi","0101000020E61000001A4BFD61F0714D40FC54151A882F4540","Gızılcagala gengeşligi"
260,"Türkmenistan obasy","0101000020E6100000C71748ABB57E4D40AD82BD2E682A4540","Türkmenistan obası"
261,"Hakykat obasy","0101000020E6100000BBF89111067C4D40EFC27BB3722B4540","Hakıkat obası"
262,"Hojaly obasy","0101000020E610000033F2C3526E6F4D4091AEE309CE304540","Hocalı obası"
263,"Sazakýap obasy","0101000020E6100000C49D66DC2F5F4D40EC1BF3959B354540","Sazakyap obası"
264,"Gyzyljagala obasy","0101000020E6100000029D499BAA664D406EBB75A334344540","Gızılcagala obası"
265,"Garasaç obasy","0101000020E610000081EB8A19E1634D40DF22E6481D374540","Garasaç obası"
266,"Gölýer obasy","0101000020E6100000ABE80FCD3C5D4D404962EEFF883A4540","Gölyer obası"
267,"Goşahowly geňeşligi","0101000020E6100000988922A46E514D402C955C6A293C4540","Goşahovlı gengeşligi"
268,"Arzuw obasy","0101000020E61000009EA8B6E56D514D4048ECC9B2163C4540","Arzuv obası"
269,"Kemerýylgyn obasy","0101000020E6100000F1DF72ABD6494D4023AC7C85BB3D4540","Kemeryılgın obası"
270,"Düýetam obasy","0101000020E6100000F2446BA054464D404743215DC7374540","Düyetam obası"
271,"Bäştam obasy","0101000020E6100000945C0F70524A4D40D15B3CBCE73B4540","Beştam obası"
272,"Döwletli obasy","0101000020E6100000EE0B433FAE474D4036A2C56350334540","Dövletli obası"
273,"Täze Durmuş geňeşligi","0101000020E61000007A6DDB9CEF494D4076622019BC2D4540","Teze Durmuş gengeşligi"
274,"Şamahy geňeşligi","0101000020E610000009F3C3AD274A4D40F5EF9F13E7294540","Şamahı gengeşligi"
275,"Yeňiş obasy","0101000020E61000000BBA185EA4464D40DF72501D06354540","Iengiş obası"
276,"Üçtam obasy","0101000020E610000001310917F2494D40E584645CCC2D4540","Üçtam obası"
277,"Harmanjyk obasy","0101000020E610000052E3EF28DF4D4D403E377EF2C1244540","Harmancık obası"
278,"Garaöý obasy","0101000020E610000031BB82C87D554D40F4EB3D4B46234540","Garaöy obası"
279,"Garawulgala obasy","0101000020E610000039CC3C5EED614D40FDE0D7A3CB254540","Garavulgala obası"
280,"Medeniýet obasy","0101000020E610000084A4AA645B774D40C21C9837E22C4540","Medeniyet obası"
281,"Şarawýap obasy","0101000020E6100000DF6465451E674D40E04D12A683274540","Şaravyap obası"
282,"Annaoý obasy","0101000020E61000008D63247B846B4D402C989DEA35284540","Annaoy obası"
283,"Jelaleddin obasy","0101000020E6100000274AE768FA994D4009466F021D264540","Celaleddin obası"
